region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,custcat,churn
1,13,32,0,7,31.00,4,5,0,0,2,1,0,1,1,5.05,35.50,0.00,10.50,23.30,64.85,452.30,0.00,115.00,244.30,0,1,0,0,1,1,1,1,0,3,0
1,69,46,1,18,66.00,2,19,0,0,4,0,0,1,0,21.85,0.00,0.00,46.50,0.00,"1,589.10",0.00,0.00,"3,265.00",0.00,1,0,0,0,0,0,0,0,0,2,0
2,45,59,0,14,51.00,1,15,0,0,2,0,0,1,0,5.95,0.00,0.00,5.25,0.00,236.30,0.00,0.00,175.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,66,42,1,18,118.00,2,20,0,0,2,0,0,1,0,26.80,0.00,0.00,21.75,0.00,"1,774.75",0.00,0.00,"1,480.00",0.00,1,0,0,0,0,0,0,0,0,2,0
2,15,35,0,10,25.00,2,3,0,0,1,0,1,0,0,4.75,0.00,21.40,0.00,0.00,41.40,0.00,291.40,0.00,0.00,0,0,0,1,0,0,0,0,1,1,1
1,41,44,1,1,59.00,3,21,0,1,3,0,1,1,0,12.10,0.00,44.90,24.50,0.00,479.95,0.00,"1,853.30","1,005.00",0.00,1,1,0,1,0,1,0,0,1,2,0
2,11,20,0,1,20.00,2,0,0,1,1,1,1,1,1,4.75,23.00,38.55,13.50,42.70,48.00,221.35,427.65,155.00,387.95,0,1,1,1,1,1,1,1,1,4,1
3,45,30,1,0,63.00,5,4,0,0,4,1,1,1,1,7.10,40.75,39.75,16.50,50.85,314.80,"1,849.50","1,717.20",775.00,"2,239.65",1,1,1,1,1,1,1,1,1,4,1
1,52,62,0,23,36.00,4,17,0,0,1,1,0,1,0,13.35,18.50,0.00,18.50,0.00,709.25,978.85,0.00,915.00,0.00,0,0,0,0,0,0,0,1,0,1,0
1,42,56,0,24,72.00,4,18,0,1,1,0,1,1,1,8.00,0.00,38.50,20.50,40.05,336.90,0.00,"1,573.85",770.00,"1,713.30",1,1,1,1,1,1,1,1,1,4,0
2,48,35,0,11,50.00,1,16,0,0,3,1,0,1,0,12.85,21.75,0.00,17.00,0.00,622.75,"1,018.55",0.00,790.00,0.00,0,1,0,0,1,1,0,0,0,3,0
3,4,31,0,5,39.00,2,5,0,0,2,1,1,1,1,4.90,26.00,41.55,10.00,36.40,19.65,95.95,111.70,25.00,142.90,0,1,1,1,1,1,1,1,1,4,1
3,53,64,1,10,54.00,2,20,0,1,2,1,1,1,1,9.65,39.25,51.15,53.50,74.80,483.55,"2,053.20","2,658.05","2,675.00","3,817.55",1,1,1,1,1,1,1,1,1,4,0
3,1,59,0,4,9.00,1,4,1,0,1,1,0,1,0,3.80,26.50,0.00,20.50,0.00,3.80,26.50,0.00,20.50,0.00,0,0,0,0,1,1,1,0,0,3,0
3,19,30,1,10,33.00,4,1,0,0,3,1,1,0,0,4.05,22.25,31.80,0.00,0.00,79.45,396.35,543.85,0.00,0.00,0,1,1,1,0,1,1,1,1,4,0
2,33,30,0,11,28.00,1,9,0,0,1,0,0,0,0,7.40,0.00,0.00,0.00,0.00,246.55,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,1,0
3,42,36,1,14,44.00,2,11,0,0,3,1,0,0,1,7.00,26.50,0.00,0.00,26.10,321.95,"1,161.30",0.00,0.00,"1,173.45",0,0,1,0,1,1,1,1,0,3,0
1,60,32,0,12,34.00,4,4,0,1,2,0,0,1,0,23.95,0.00,0.00,10.00,0.00,"1,513.00",0.00,0.00,615.00,0.00,1,0,0,0,0,0,0,0,0,2,0
2,57,51,1,7,68.00,4,18,0,1,3,1,0,1,0,16.05,18.75,0.00,8.25,0.00,930.40,"1,096.00",0.00,365.00,0.00,1,0,0,0,1,1,1,1,0,3,0
1,64,39,0,5,37.00,1,9,0,0,1,0,0,1,0,10.20,0.00,0.00,17.50,0.00,640.75,0.00,0.00,"1,020.00",0.00,0,0,0,0,0,0,0,0,0,1,0
2,28,20,1,1,18.00,3,0,0,0,3,0,1,0,1,7.70,0.00,38.90,0.00,32.00,190.05,0.00,"1,041.10",0.00,873.30,1,1,1,1,0,1,0,1,1,4,0
1,29,35,1,10,55.00,2,7,0,0,4,1,0,1,0,15.65,21.75,0.00,30.75,0.00,477.95,612.55,0.00,855.00,0.00,0,0,0,0,0,1,1,1,0,3,1
1,46,31,1,12,21.00,1,5,0,0,5,0,0,1,0,8.95,0.00,0.00,9.25,0.00,369.95,0.00,0.00,415.00,0.00,0,0,0,0,0,1,1,1,0,3,0
1,22,41,1,9,29.00,3,11,0,0,4,0,0,0,0,12.75,0.00,0.00,0.00,0.00,274.85,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
2,10,56,0,26,9.00,2,6,1,0,2,0,0,0,0,3.20,0.00,0.00,0.00,0.00,36.90,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,1,0
3,50,41,0,16,138.00,2,18,0,1,1,1,1,1,0,12.35,19.75,27.85,14.50,0.00,585.05,937.85,"1,359.05",690.00,0.00,1,0,0,0,0,0,0,0,1,2,1
1,55,65,0,34,28.00,4,12,1,1,1,1,0,1,1,18.60,46.25,0.00,14.75,41.20,"1,007.30","2,610.55",0.00,835.00,"2,163.50",0,1,1,0,1,1,1,1,0,4,0
2,15,54,0,7,62.00,1,11,0,0,1,0,0,0,0,3.15,0.00,0.00,0.00,0.00,54.25,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,0,1,0
1,31,32,1,13,37.00,3,8,0,1,3,1,0,1,1,4.60,19.75,0.00,8.75,56.45,140.55,593.75,0.00,290.00,"1,771.10",1,1,1,1,1,1,1,1,0,4,0
3,5,44,0,5,83.00,1,16,0,1,1,0,1,0,0,4.65,0.00,25.25,0.00,0.00,12.30,0.00,90.50,0.00,0.00,1,0,0,0,0,1,0,0,0,2,1
2,69,63,0,28,168.00,1,43,0,1,2,1,0,1,0,14.50,44.25,0.00,18.25,0.00,"1,020.30","3,097.25",0.00,"1,230.00",0.00,0,0,0,0,1,1,1,1,0,3,0
2,26,27,1,4,33.00,4,1,0,0,6,1,1,1,1,5.85,25.50,42.45,13.25,34.15,114.55,656.85,"1,089.70",310.00,810.20,1,1,1,1,1,1,1,1,1,4,1
3,10,33,1,2,66.00,3,9,0,1,4,1,0,1,0,7.10,21.25,0.00,25.25,0.00,59.30,241.80,0.00,220.00,0.00,0,0,0,1,1,0,1,0,0,1,1
1,26,30,0,9,18.00,4,1,0,0,3,1,0,1,0,7.25,25.50,0.00,32.50,0.00,171.85,688.35,0.00,840.00,0.00,0,1,1,0,1,1,1,1,0,4,1
3,25,30,0,0,20.00,1,4,0,1,1,1,0,1,0,8.55,21.75,0.00,15.50,0.00,215.95,522.15,0.00,370.00,0.00,0,0,0,0,1,1,0,1,0,3,0
3,30,23,1,4,19.00,3,1,0,0,4,0,1,1,0,7.90,0.00,35.20,27.50,0.00,253.05,0.00,"1,087.55",840.00,0.00,1,0,0,1,0,0,0,0,1,2,0
1,21,39,1,7,25.00,2,1,0,0,4,1,0,1,1,8.50,27.00,0.00,20.00,31.25,175.30,582.00,0.00,440.00,646.90,0,0,0,0,1,1,1,1,0,3,0
1,71,46,0,27,119.00,5,7,0,1,1,0,1,1,1,42.85,0.00,70.05,15.00,111.95,"3,080.85",0.00,"5,028.65","1,020.00","7,856.85",1,1,1,1,0,0,1,1,1,4,0
3,11,48,1,5,323.00,4,25,0,0,4,1,0,1,1,5.25,30.00,0.00,21.75,25.75,48.50,293.85,0.00,205.00,223.25,0,0,0,1,1,1,1,1,0,3,1
1,24,30,1,7,45.00,1,11,0,1,2,0,0,0,0,6.00,0.00,0.00,0.00,0.00,134.70,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,1,0
1,65,59,1,27,197.00,4,26,0,0,2,0,1,1,0,45.40,0.00,25.75,46.75,0.00,"2,973.55",0.00,"1,699.85","3,065.00",0.00,1,0,1,0,0,0,0,0,1,2,0
1,16,34,1,13,56.00,3,10,0,1,3,0,0,0,0,9.35,0.00,0.00,0.00,0.00,157.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
3,37,51,1,26,24.00,4,4,0,0,2,0,0,1,0,8.20,0.00,0.00,13.75,0.00,288.40,0.00,0.00,480.00,0.00,1,0,0,0,0,0,0,0,1,2,0
1,5,30,0,4,25.00,3,6,0,0,1,1,1,0,0,2.40,14.75,27.50,0.00,0.00,25.45,72.45,147.40,0.00,0.00,0,0,0,0,1,1,1,0,0,3,1
1,3,55,1,9,26.00,5,0,0,1,2,0,1,0,0,6.40,0.00,31.20,0.00,0.00,22.40,0.00,49.55,0.00,0.00,1,1,0,1,0,0,0,0,1,2,1
1,5,32,0,6,33.00,4,3,0,0,2,0,1,0,0,3.20,0.00,21.60,0.00,0.00,24.55,0.00,98.40,0.00,0.00,0,0,0,1,0,0,0,0,1,1,1
1,60,44,1,4,150.00,2,24,0,0,2,1,0,1,1,20.00,63.50,0.00,15.00,36.80,"1,207.30","3,907.80",0.00,870.00,"2,163.75",1,1,1,0,1,1,1,1,1,4,0
2,19,37,1,4,99.00,2,15,0,1,3,0,0,0,0,8.00,0.00,0.00,0.00,0.00,142.05,0.00,0.00,0.00,0.00,1,0,0,1,1,0,0,0,1,2,1
3,54,40,0,19,50.00,4,12,0,1,2,0,0,1,1,22.80,0.00,0.00,5.00,33.05,"1,266.10",0.00,0.00,310.00,"1,746.90",1,1,0,1,1,1,1,1,1,4,0
2,25,41,0,3,81.00,3,20,0,1,4,0,0,1,0,7.40,0.00,0.00,11.00,0.00,193.65,0.00,0.00,290.00,0.00,0,0,0,0,0,1,1,1,0,3,0
2,1,36,0,6,21.00,1,1,0,0,2,0,1,0,0,1.35,0.00,22.60,0.00,0.00,1.35,0.00,22.60,0.00,0.00,1,0,0,0,1,0,0,0,1,2,1
3,54,68,0,7,273.00,3,27,0,1,1,0,0,1,0,18.35,0.00,0.00,6.00,0.00,"1,003.20",0.00,0.00,325.00,0.00,0,0,0,1,0,0,0,0,1,1,0
1,14,31,1,9,39.00,3,4,0,1,7,0,0,0,0,4.40,0.00,0.00,0.00,0.00,60.65,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,14,28,1,7,17.00,2,3,0,0,4,0,1,0,0,5.80,0.00,20.85,0.00,0.00,86.75,0.00,288.05,0.00,0.00,0,0,0,0,0,0,0,0,1,1,1
2,10,45,1,8,115.00,3,17,0,1,4,0,1,0,0,5.70,0.00,28.05,0.00,0.00,52.95,0.00,238.90,0.00,0.00,1,0,0,1,0,0,0,0,1,2,1
1,7,23,0,3,27.00,2,1,0,1,3,1,0,1,0,3.65,9.50,0.00,7.00,0.00,21.00,76.05,0.00,55.00,0.00,0,0,0,0,0,1,1,0,0,1,0
2,33,45,0,24,35.00,1,6,0,0,1,1,0,1,0,5.65,24.00,0.00,25.50,0.00,205.75,860.95,0.00,780.00,0.00,0,0,1,0,1,1,1,1,0,3,1
1,3,23,0,2,20.00,2,4,0,0,1,0,1,0,0,4.65,0.00,30.00,0.00,0.00,11.20,0.00,68.80,0.00,0.00,0,1,0,1,0,0,0,1,1,1,0
2,56,58,1,3,92.00,1,25,0,0,3,0,0,1,0,8.25,0.00,0.00,19.75,0.00,476.70,0.00,0.00,"1,075.00",0.00,0,0,0,0,0,0,0,1,0,1,0
2,54,56,0,8,207.00,2,35,0,1,1,1,0,1,0,9.00,25.25,0.00,9.00,0.00,464.65,"1,352.25",0.00,455.00,0.00,0,0,0,0,1,1,1,1,0,3,0
1,72,55,1,28,40.00,1,11,0,0,5,0,0,1,0,34.25,0.00,0.00,35.75,0.00,"2,472.65",0.00,0.00,"2,770.00",0.00,1,0,0,0,0,0,0,0,0,2,0
1,18,29,0,4,40.00,2,1,0,0,1,0,1,0,0,9.50,0.00,27.35,0.00,0.00,196.20,0.00,401.65,0.00,0.00,0,0,0,1,1,1,1,0,0,3,0
3,25,29,0,9,55.00,4,1,0,0,1,1,0,0,0,5.25,24.75,0.00,0.00,0.00,147.95,612.45,0.00,0.00,0.00,0,0,0,0,1,0,0,0,1,1,1
1,42,62,0,26,26.00,1,35,1,1,1,0,0,1,0,8.75,0.00,0.00,27.00,0.00,337.75,0.00,0.00,"1,070.00",0.00,0,0,0,0,0,0,0,0,1,1,0
3,4,37,0,2,41.00,2,8,0,0,1,1,1,1,0,2.80,13.50,29.90,16.50,0.00,5.30,45.75,83.55,60.00,0.00,0,0,1,1,0,1,0,0,0,1,0
2,12,50,1,16,203.00,4,25,0,0,2,1,0,1,1,4.95,22.00,0.00,11.25,28.30,71.50,284.70,0.00,120.00,315.70,0,0,1,0,0,1,0,0,1,1,1
2,53,64,1,17,380.00,2,36,0,1,2,1,0,1,0,12.85,40.25,0.00,15.00,0.00,687.90,"2,104.30",0.00,825.00,0.00,0,0,0,0,1,1,1,1,0,3,0
2,13,38,1,8,104.00,4,6,0,0,7,1,0,1,1,10.25,21.50,0.00,25.75,58.85,160.40,274.00,0.00,325.00,723.35,0,1,1,1,1,1,1,1,1,4,1
3,18,31,1,12,24.00,3,4,0,0,4,0,0,0,0,12.15,0.00,0.00,0.00,0.00,202.20,0.00,0.00,0.00,0.00,1,0,0,0,0,0,0,0,1,2,0
3,67,42,1,20,81.00,3,20,0,1,5,1,0,1,1,24.40,41.25,0.00,9.50,36.70,"1,701.00","2,799.45",0.00,615.00,"2,481.65",1,1,1,0,1,1,1,1,0,4,0
2,6,24,0,2,17.00,1,1,0,0,1,1,0,1,0,3.25,21.00,0.00,15.25,0.00,29.25,132.20,0.00,45.00,0.00,0,0,0,0,1,1,0,1,0,3,0
1,25,46,0,13,45.00,1,12,0,1,1,1,0,0,0,5.40,16.00,0.00,0.00,0.00,155.00,408.05,0.00,0.00,0.00,0,1,0,0,0,1,1,0,0,3,0
2,15,39,0,19,32.00,2,2,0,0,1,0,1,0,0,3.45,0.00,31.85,0.00,0.00,44.45,0.00,462.75,0.00,0.00,1,1,0,0,0,0,0,0,1,2,1
3,32,35,0,12,57.00,4,5,0,0,1,1,1,0,0,8.60,11.00,30.05,0.00,0.00,259.30,335.15,975.80,0.00,0.00,1,0,0,0,0,0,0,0,0,2,0
2,22,39,0,0,63.00,4,9,0,0,1,0,1,0,0,6.20,0.00,21.35,0.00,0.00,121.70,0.00,425.25,0.00,0.00,1,0,0,1,0,0,0,0,1,2,1
2,8,22,0,3,25.00,4,0,0,0,1,1,0,1,1,8.00,32.25,0.00,18.25,19.45,61.55,264.00,0.00,155.00,153.70,0,1,0,0,1,1,1,1,0,3,0
1,3,31,1,4,22.00,1,1,0,0,2,0,1,0,0,3.40,0.00,22.70,0.00,0.00,7.60,0.00,35.45,0.00,0.00,0,0,0,1,0,1,0,0,1,1,1
2,32,54,0,6,155.00,2,20,0,0,1,0,0,0,0,16.35,0.00,0.00,0.00,0.00,528.50,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
1,49,54,0,24,30.00,2,5,0,0,1,0,0,1,0,15.50,0.00,0.00,14.25,0.00,754.80,0.00,0.00,625.00,0.00,1,0,0,0,0,0,1,0,0,2,0
2,2,28,0,7,46.00,3,0,0,1,1,0,0,0,1,3.45,0.00,0.00,0.00,15.10,6.55,0.00,0.00,0.00,10.45,1,0,1,0,1,1,0,1,1,4,0
1,39,47,0,1,68.00,4,10,0,1,2,0,0,0,0,8.30,0.00,0.00,0.00,0.00,308.55,0.00,0.00,0.00,0.00,1,0,0,1,0,0,0,0,1,2,1
1,42,33,0,2,67.00,2,5,0,0,2,0,0,1,0,6.70,0.00,0.00,25.25,0.00,270.20,0.00,0.00,"1,075.00",0.00,1,0,0,0,0,0,0,1,0,2,0
1,28,36,0,3,69.00,3,2,0,0,1,1,1,1,1,6.05,25.25,41.55,31.75,36.60,153.05,697.05,"1,117.15",835.00,"1,020.95",1,1,1,0,1,1,1,1,1,4,0
2,41,46,1,14,47.00,2,11,0,0,5,1,1,1,1,6.30,41.25,55.80,20.00,50.95,279.70,"1,665.00","2,197.60",830.00,"1,956.70",1,1,1,0,1,1,1,1,0,4,0
3,67,50,1,31,83.00,2,12,0,0,2,0,1,1,0,29.45,0.00,22.65,19.00,0.00,"1,921.55",0.00,"1,515.40","1,240.00",0.00,1,0,0,0,0,0,0,0,1,2,0
1,38,40,0,15,34.00,2,11,0,1,1,0,1,1,0,4.25,0.00,19.80,7.00,0.00,157.60,0.00,779.65,275.00,0.00,1,0,0,1,0,0,0,0,0,2,0
2,18,38,0,8,45.00,2,2,0,1,4,1,1,1,1,2.70,31.50,36.25,15.00,23.40,45.60,609.20,654.75,270.00,422.50,0,1,0,1,1,1,1,1,1,4,1
2,6,42,1,17,29.00,2,2,0,1,2,1,0,1,1,4.30,25.75,0.00,29.00,31.90,13.40,159.15,0.00,165.00,162.00,0,1,1,0,1,1,1,1,0,4,0
2,4,36,0,0,21.00,2,1,0,1,3,0,0,0,0,3.30,0.00,0.00,0.00,0.00,22.10,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,1,0
1,13,23,1,3,30.00,3,0,0,1,4,1,1,0,0,5.15,24.25,28.85,0.00,0.00,53.50,294.55,294.35,0.00,0.00,1,1,1,1,1,0,1,1,0,4,0
1,20,35,0,0,78.00,4,7,0,0,1,0,1,0,1,5.50,0.00,46.10,0.00,35.25,97.15,0.00,825.45,0.00,701.05,1,1,1,1,0,1,1,0,1,4,1
1,34,49,1,27,61.00,3,15,0,1,2,1,0,0,0,12.65,34.25,0.00,0.00,0.00,414.90,"1,119.35",0.00,0.00,0.00,0,0,0,0,1,1,1,1,0,3,0
1,46,29,1,4,90.00,5,3,0,0,4,1,0,1,1,16.85,40.50,0.00,34.50,39.80,736.45,"1,817.75",0.00,"1,480.00","1,783.15",0,1,1,1,1,1,1,1,0,4,0
1,48,41,0,21,43.00,2,7,0,0,1,0,0,1,0,19.50,0.00,0.00,11.75,0.00,887.70,0.00,0.00,530.00,0.00,1,0,0,0,0,0,0,0,0,2,0
3,69,61,1,12,301.00,2,37,0,0,2,1,1,1,1,26.05,36.75,41.85,16.25,38.45,"1,738.15","2,589.30","2,768.85","1,110.00","2,590.20",1,1,0,0,1,1,1,1,0,3,0
1,32,34,1,7,32.00,2,15,0,0,4,0,0,0,0,9.25,0.00,0.00,0.00,0.00,285.75,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,1,0
1,29,29,0,9,41.00,2,9,0,0,2,1,1,0,0,4.75,23.00,37.45,0.00,0.00,112.00,626.60,"1,010.10",0.00,0.00,1,0,0,0,0,0,1,1,1,2,0
3,55,52,0,22,127.00,1,28,0,1,3,0,0,1,0,7.05,0.00,0.00,20.25,0.00,400.55,0.00,0.00,"1,150.00",0.00,1,1,0,0,0,0,0,0,1,2,0
3,72,60,1,36,271.00,1,43,0,1,2,0,0,1,0,21.70,0.00,0.00,52.25,0.00,"1,580.40",0.00,0.00,"3,665.00",0.00,1,0,0,0,1,1,1,1,0,3,0
3,29,26,0,1,32.00,3,2,0,1,1,0,0,1,0,3.40,0.00,0.00,15.75,0.00,111.50,0.00,0.00,440.00,0.00,0,1,0,0,0,0,0,1,0,1,1
2,50,25,1,1,36.00,4,2,0,1,5,0,1,1,1,13.05,0.00,40.60,10.25,40.85,682.20,0.00,"1,928.20",545.00,"1,964.20",1,1,1,0,1,1,1,1,1,4,0
3,35,50,1,11,293.00,3,21,0,0,2,0,1,0,0,12.25,0.00,23.90,0.00,0.00,416.40,0.00,793.40,0.00,0.00,0,0,0,0,0,0,0,0,1,1,1
3,11,63,0,9,41.00,3,3,0,0,1,0,1,0,0,4.15,0.00,29.90,0.00,0.00,46.35,0.00,299.65,0.00,0.00,0,0,0,1,0,0,0,0,1,1,1
1,9,29,0,9,39.00,3,5,0,1,1,0,0,0,0,4.20,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,1,0
2,51,48,0,27,58.00,1,18,0,0,1,1,0,1,0,19.20,25.75,0.00,9.25,0.00,964.85,"1,320.05",0.00,390.00,0.00,0,0,0,0,1,0,1,1,0,3,1
1,33,34,1,2,28.00,1,3,0,1,3,0,0,0,0,13.40,0.00,0.00,0.00,0.00,438.90,0.00,0.00,0.00,0.00,1,0,0,1,1,0,0,0,0,2,0
1,25,20,0,0,15.00,2,0,0,0,2,1,0,1,0,10.70,23.00,0.00,18.75,0.00,296.75,572.25,0.00,405.00,0.00,0,0,0,0,1,1,1,1,0,3,0
3,31,34,0,9,105.00,4,7,0,1,4,0,0,1,0,6.45,0.00,0.00,5.75,0.00,182.35,0.00,0.00,170.00,0.00,0,0,0,0,0,1,0,1,0,3,0
2,67,40,1,10,80.00,4,8,0,1,2,1,1,1,1,33.05,21.75,53.55,18.75,48.05,"2,225.15","1,391.60","3,532.10","1,215.00","3,185.35",1,1,1,1,1,1,1,1,1,4,0
3,55,45,0,8,36.00,2,9,0,0,3,1,0,1,0,25.65,41.75,0.00,11.75,0.00,"1,423.00","2,294.75",0.00,630.00,0.00,1,1,0,0,1,1,1,1,0,3,0
3,19,50,0,7,112.00,4,3,0,1,1,0,1,1,1,7.15,0.00,44.80,14.25,46.55,160.20,0.00,817.25,265.00,893.75,1,1,1,0,1,1,0,1,1,4,0
1,39,34,1,11,55.00,4,10,0,1,4,1,1,1,1,18.45,33.75,56.95,35.50,47.85,742.50,"1,307.80","2,171.65","1,385.00","1,867.50",0,1,1,1,1,1,1,1,0,4,0
2,52,35,1,8,40.00,4,1,0,0,2,1,1,1,1,10.75,33.50,35.30,11.00,44.60,546.65,"1,772.35","1,726.45",615.00,"2,407.15",1,1,0,0,1,1,1,1,0,3,0
3,55,37,1,15,23.00,2,0,0,1,5,1,0,1,0,12.95,32.50,0.00,26.25,0.00,716.25,"1,783.55",0.00,"1,355.00",0.00,1,0,0,0,1,1,1,1,0,3,0
2,25,62,0,27,28.00,4,33,1,1,1,1,1,1,1,8.30,14.75,52.00,18.00,47.00,160.40,359.25,"1,183.65",430.00,"1,117.55",1,1,1,0,1,1,1,1,1,4,1
3,33,58,0,12,21.00,2,23,1,1,1,0,0,1,0,8.80,0.00,0.00,20.75,0.00,264.05,0.00,0.00,690.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,48,35,0,5,63.00,4,12,0,0,2,0,0,1,0,13.40,0.00,0.00,27.50,0.00,560.55,0.00,0.00,"1,315.00",0.00,1,0,1,0,1,1,1,1,0,3,1
2,48,31,1,12,52.00,4,3,0,0,3,1,1,1,1,8.15,26.50,50.95,31.75,55.55,364.80,"1,323.50","2,289.70","1,410.00","2,725.30",1,1,1,1,1,1,1,1,1,4,0
2,49,57,0,3,189.00,1,31,0,1,3,0,0,1,0,11.00,0.00,0.00,8.75,0.00,476.15,0.00,0.00,405.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,54,32,1,0,50.00,1,15,0,0,3,1,1,1,0,18.15,46.25,49.20,21.25,0.00,958.70,"2,530.90","2,610.60","1,105.00",0.00,0,0,0,0,1,1,1,1,0,3,1
1,45,32,1,9,23.00,1,15,0,0,4,0,0,0,0,9.85,0.00,0.00,0.00,0.00,469.10,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,4,37,1,1,33.00,2,15,0,1,5,0,1,0,0,2.45,0.00,21.90,0.00,0.00,19.25,0.00,65.10,0.00,0.00,0,0,0,1,0,0,0,0,1,1,1
3,49,27,1,3,29.00,3,6,0,1,3,0,1,0,0,10.40,0.00,44.00,0.00,0.00,476.45,0.00,"2,096.75",0.00,0.00,1,1,0,1,0,0,0,0,1,2,1
2,23,35,0,2,96.00,3,4,0,0,1,0,1,1,1,6.40,0.00,37.60,22.75,46.20,160.30,0.00,788.40,450.00,979.25,1,1,1,1,1,1,1,1,1,4,1
2,31,44,0,23,80.00,5,15,0,0,1,1,1,0,0,14.05,9.25,30.35,0.00,0.00,465.20,306.05,916.50,0.00,0.00,1,0,0,1,0,0,0,0,1,2,1
2,55,44,1,2,68.00,2,15,0,0,5,1,0,1,0,6.60,43.50,0.00,29.50,0.00,350.85,"2,423.30",0.00,"1,685.00",0.00,0,0,0,0,1,1,1,1,0,3,0
1,9,28,0,7,30.00,1,4,0,1,6,0,0,0,0,4.20,0.00,0.00,0.00,0.00,47.45,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,0
2,55,57,1,25,34.00,2,12,0,0,3,0,0,1,0,14.60,0.00,0.00,29.50,0.00,785.40,0.00,0.00,"1,600.00",0.00,0,0,0,0,0,0,0,0,0,1,0
1,34,30,0,3,35.00,2,2,0,1,3,1,0,1,0,9.05,21.50,0.00,8.00,0.00,333.00,695.95,0.00,275.00,0.00,0,1,0,0,1,1,1,1,1,3,0
1,10,23,0,4,36.00,2,1,0,0,3,1,0,1,0,8.55,14.75,0.00,22.00,0.00,86.05,142.05,0.00,200.00,0.00,0,0,0,0,1,1,1,1,0,3,0
2,62,76,0,20,35.00,3,18,1,1,1,0,0,1,0,17.25,0.00,0.00,17.75,0.00,"1,045.70",0.00,0.00,"1,085.00",0.00,1,0,0,0,1,0,0,0,1,2,0
2,51,36,0,13,62.00,3,9,0,0,2,1,0,1,1,5.65,36.25,0.00,19.75,40.40,305.75,"1,872.75",0.00,995.00,"2,005.45",1,1,1,1,1,1,1,1,0,4,0
1,65,48,0,28,94.00,1,25,0,0,1,0,0,1,0,10.40,0.00,0.00,22.50,0.00,664.65,0.00,0.00,"1,470.00",0.00,1,0,0,0,0,0,0,0,0,2,0
3,53,33,0,1,60.00,1,6,0,0,2,1,0,1,1,17.65,28.50,0.00,41.00,28.55,950.70,"1,502.20",0.00,"2,170.00","1,524.60",0,1,1,0,1,1,1,1,0,4,0
1,23,35,0,4,118.00,2,11,0,0,1,0,1,0,0,7.90,0.00,30.15,0.00,0.00,196.95,0.00,672.40,0.00,0.00,0,1,0,1,0,0,0,0,1,1,1
3,1,30,0,3,135.00,4,3,0,0,3,1,1,1,0,1.10,5.75,22.80,2.75,0.00,1.10,5.75,22.80,2.75,0.00,0,0,0,1,1,0,0,0,1,1,1
3,66,55,0,20,80.00,2,24,0,1,1,1,0,1,0,14.00,30.75,0.00,14.75,0.00,938.35,"2,128.20",0.00,965.00,0.00,1,0,0,0,1,1,1,1,0,3,0
3,8,27,1,0,21.00,3,3,0,1,2,0,1,0,0,3.65,0.00,36.45,0.00,0.00,38.05,0.00,235.75,0.00,0.00,1,0,0,1,0,0,0,0,1,2,0
3,18,28,1,3,22.00,1,2,0,1,5,0,0,1,0,3.15,173.00,0.00,9.50,0.00,55.55,0.00,0.00,175.00,0.00,0,0,0,0,0,0,0,0,0,1,0
3,36,32,1,3,63.00,4,7,0,0,4,0,1,1,0,6.20,0.00,29.55,12.75,0.00,229.50,0.00,991.35,415.00,0.00,1,0,0,1,0,0,0,1,0,2,0
1,13,40,0,16,142.00,2,18,0,1,1,0,0,0,0,8.45,0.00,0.00,0.00,0.00,109.85,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,1,1
3,4,44,0,15,32.00,3,0,0,1,1,1,1,1,0,2.10,13.75,25.95,8.75,0.00,6.90,44.95,82.25,25.00,0.00,0,1,0,1,1,0,1,1,0,3,1
3,20,32,0,10,19.00,3,5,0,0,1,0,1,0,0,6.85,0.00,36.05,0.00,0.00,106.50,0.00,701.50,0.00,0.00,1,0,0,1,0,0,0,0,1,2,0
1,66,39,1,12,60.00,4,10,0,0,3,1,1,1,1,20.15,39.25,46.30,17.25,36.40,"1,443.75","2,490.65","2,895.25","1,055.00","2,322.20",1,1,1,1,1,1,1,1,1,4,0
